ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-03-20,520895.9490727254,107635.5402656368,981847.5606168109,520895.9490727254,520895.9490727254,-5766.902210009347,-5766.902210009347,-5766.902210009347,-5766.902210009347,-5766.902210009347,-5766.902210009347,0.0,0.0,0.0,515129.04686271603
2015-03-23,521195.351937193,58239.40712672381,930894.6485960615,521195.351937193,521195.351937193,-15568.90018529029,-15568.90018529029,-15568.90018529029,-15568.90018529029,-15568.90018529029,-15568.90018529029,0.0,0.0,0.0,505626.4517519027
2015-03-24,521295.1528920155,88055.49802239273,934104.8277751624,521295.1528920155,521295.1528920155,-878.1984079693356,-878.1984079693356,-878.1984079693356,-878.1984079693356,-878.1984079693356,-878.1984079693356,0.0,0.0,0.0,520416.9544840462
2015-03-25,521394.9538468381,62876.732095989515,919295.9693426441,521394.9538468381,521394.9538468381,-17854.214931586856,-17854.214931586856,-17854.214931586856,-17854.214931586856,-17854.214931586856,-17854.214931586856,0.0,0.0,0.0,503540.7389152512
2015-03-26,521494.75480166066,46073.9371850211,947725.142215555,521494.75480166066,521494.75480166066,-17840.9039998766,-17840.9039998766,-17840.9039998766,-17840.9039998766,-17840.9039998766,-17840.9039998766,0.0,0.0,0.0,503653.8508017841
2015-03-30,521893.95862095087,86356.16346870898,928590.9741358745,521893.95862095087,521893.95862095087,-15568.90018489806,-15568.90018489806,-15568.90018489806,-15568.90018489806,-15568.90018489806,-15568.90018489806,0.0,0.0,0.0,506325.0584360528
2015-03-31,521993.7595757734,96799.70277220054,1001440.671497127,521993.7595757734,521993.7595757734,-878.1984083702703,-878.1984083702703,-878.1984083702703,-878.1984083702703,-878.1984083702703,-878.1984083702703,0.0,0.0,0.0,521115.5611674031
2015-04-01,522093.560530596,53865.01566585392,976224.3115010579,522093.560530596,522093.560530596,-17854.21493180158,-17854.21493180158,-17854.21493180158,-17854.21493180158,-17854.21493180158,-17854.21493180158,0.0,0.0,0.0,504239.3455987944
2015-04-02,522193.3614854185,77916.87288654003,915369.8713456917,522193.3614854185,522193.3614854185,-17840.904000247618,-17840.904000247618,-17840.904000247618,-17840.904000247618,-17840.904000247618,-17840.904000247618,0.0,0.0,0.0,504352.4574851709
2015-04-03,522293.162440241,94991.07106739236,939431.9561695344,522293.162440241,522293.162440241,-5766.902210535872,-5766.902210535872,-5766.902210535872,-5766.902210535872,-5766.902210535872,-5766.902210535872,0.0,0.0,0.0,516526.26022970513
2015-04-06,522592.56530470867,88163.64190201077,943042.9364007114,522592.56530470867,522592.56530470867,-15568.900184930077,-15568.900184930077,-15568.900184930077,-15568.900184930077,-15568.900184930077,-15568.900184930077,0.0,0.0,0.0,507023.6651197786
2015-04-07,522692.3662595313,103291.03491069781,979317.2917575999,522692.3662595313,522692.3662595313,-878.1984081974772,-878.1984081974772,-878.1984081974772,-878.1984081974772,-878.1984081974772,-878.1984081974772,0.0,0.0,0.0,521814.1678513338
2015-04-08,522792.1672143538,74436.90362229016,968932.3966002399,522792.1672143538,522792.1672143538,-17854.21493119754,-17854.21493119754,-17854.21493119754,-17854.21493119754,-17854.21493119754,-17854.21493119754,0.0,0.0,0.0,504937.9522831563
2015-04-09,522891.9681691763,89577.97968557959,950167.1022399876,522891.9681691763,522891.9681691763,-17840.90400018824,-17840.90400018824,-17840.90400018824,-17840.90400018824,-17840.90400018824,-17840.90400018824,0.0,0.0,0.0,505051.0641689881
2015-04-10,522991.76912399894,107024.28296497995,952629.1793440857,522991.76912399894,522991.76912399894,-5766.902210169908,-5766.902210169908,-5766.902210169908,-5766.902210169908,-5766.902210169908,-5766.902210169908,0.0,0.0,0.0,517224.866913829
2015-04-13,523291.1719884666,52896.01251939552,917237.0587388366,523291.1719884666,523291.1719884666,-15568.900184537857,-15568.900184537857,-15568.900184537857,-15568.900184537857,-15568.900184537857,-15568.900184537857,0.0,0.0,0.0,507722.2718039287
2015-04-14,523390.9729432891,70367.52737200599,928448.4549056179,523390.9729432891,523390.9729432891,-878.1984087146084,-878.1984087146084,-878.1984087146084,-878.1984087146084,-878.1984087146084,-878.1984087146084,0.0,0.0,0.0,522512.7745345745
2015-04-15,523490.7738981116,65943.09012264668,974724.9972542403,523490.7738981116,523490.7738981116,-17854.214932021863,-17854.214932021863,-17854.214932021863,-17854.214932021863,-17854.214932021863,-17854.214932021863,0.0,0.0,0.0,505636.55896608974
2015-04-16,523590.5748529342,69125.5544876724,946235.1325725386,523590.5748529342,523590.5748529342,-17840.904000034534,-17840.904000034534,-17840.904000034534,-17840.904000034534,-17840.904000034534,-17840.904000034534,0.0,0.0,0.0,505749.67085289967
2015-04-17,523690.37580775673,114491.10187407727,956081.9873116136,523690.37580775673,523690.37580775673,-5766.902210475765,-5766.902210475765,-5766.902210475765,-5766.902210475765,-5766.902210475765,-5766.902210475765,0.0,0.0,0.0,517923.473597281
2015-04-18,523790.1767625793,319085.7100322266,1157291.8323265226,523790.1767625793,523790.1767625793,187048.40149342275,187048.40149342275,187048.40149342275,187048.40149342275,187048.40149342275,187048.40149342275,0.0,0.0,0.0,710838.578256002
2015-04-20,523989.7786722244,62847.279550848434,973498.7846051146,523989.7786722244,523989.7786722244,-15568.900185349648,-15568.900185349648,-15568.900185349648,-15568.900185349648,-15568.900185349648,-15568.900185349648,0.0,0.0,0.0,508420.87848687475
2015-04-21,524089.57962704694,107630.84374693192,972854.7268910649,524089.57962704694,524089.57962704694,-878.1984091155485,-878.1984091155485,-878.1984091155485,-878.1984091155485,-878.1984091155485,-878.1984091155485,0.0,0.0,0.0,523211.3812179314
2015-04-22,524189.3805818695,58796.80619679694,960750.754421848,524189.3805818695,524189.3805818695,-17854.214931627,-17854.214931627,-17854.214931627,-17854.214931627,-17854.214931627,-17854.214931627,0.0,0.0,0.0,506335.16565024253
2015-04-23,524289.1815366921,95898.88456349303,916820.3139423629,524289.1815366921,524289.1815366921,-17840.90399988084,-17840.90399988084,-17840.90399988084,-17840.90399988084,-17840.90399988084,-17840.90399988084,0.0,0.0,0.0,506448.27753681125
2015-04-24,524388.9824915145,77980.21904271648,957144.6516462724,524388.9824915145,524388.9824915145,-5766.902210403123,-5766.902210403123,-5766.902210403123,-5766.902210403123,-5766.902210403123,-5766.902210403123,0.0,0.0,0.0,518622.0802811114
2015-04-25,524488.7834463372,303279.67482223996,1141772.3711840215,524488.7834463372,524488.7834463372,187048.4014934783,187048.4014934783,187048.4014934783,187048.4014934783,187048.4014934783,187048.4014934783,0.0,0.0,0.0,711537.1849398155
2015-04-27,524688.3853559822,87091.73608395719,948242.5361258041,524688.3853559822,524688.3853559822,-15568.900185381675,-15568.900185381675,-15568.900185381675,-15568.900185381675,-15568.900185381675,-15568.900185381675,0.0,0.0,0.0,509119.4851706005
2015-04-28,524788.1863108048,95427.07513026106,982898.8705359079,524788.1863108048,524788.1863108048,-878.1984083690168,-878.1984083690168,-878.1984083690168,-878.1984083690168,-878.1984083690168,-878.1984083690168,0.0,0.0,0.0,523909.98790243577
2015-04-29,524887.9872656274,59058.29537939028,934607.2910412257,524887.9872656274,524887.9872656274,-17854.214931841743,-17854.214931841743,-17854.214931841743,-17854.214931841743,-17854.214931841743,-17854.214931841743,0.0,0.0,0.0,507033.7723337856
2015-04-30,524987.7882204499,72532.6052859022,925336.2937134115,524987.7882204499,524987.7882204499,-17840.90399991577,-17840.90399991577,-17840.90399991577,-17840.90399991577,-17840.90399991577,-17840.90399991577,0.0,0.0,0.0,507146.8842205342
2015-05-01,525087.5891752725,71182.01077183976,959261.8804651039,525087.5891752725,525087.5891752725,-5766.90221037308,-5766.90221037308,-5766.90221037308,-5766.90221037308,-5766.90221037308,-5766.90221037308,0.0,0.0,0.0,519320.6869648994
2015-05-02,525187.390130095,285197.9315931187,1133660.2601984784,525187.390130095,525187.390130095,187048.4014933489,187048.4014933489,187048.4014933489,187048.4014933489,187048.4014933489,187048.4014933489,0.0,0.0,0.0,712235.7916234438
2015-05-04,525386.9920397401,87323.08025178032,906811.3034079348,525386.9920397401,525386.9920397401,-15568.900185413691,-15568.900185413691,-15568.900185413691,-15568.900185413691,-15568.900185413691,-15568.900185413691,0.0,0.0,0.0,509818.09185432637
2015-05-05,525486.7929945627,96645.53736037305,939074.0998520986,525486.7929945627,525486.7929945627,-878.1984088861213,-878.1984088861213,-878.1984088861213,-878.1984088861213,-878.1984088861213,-878.1984088861213,0.0,0.0,0.0,524608.5945856766
2015-05-06,525586.5939493852,82825.39692825094,971939.7755298696,525586.5939493852,525586.5939493852,-17854.21493123769,-17854.21493123769,-17854.21493123769,-17854.21493123769,-17854.21493123769,-17854.21493123769,0.0,0.0,0.0,507732.37901814753
2015-05-07,525686.3949042078,97386.5214545356,961506.9160762185,525686.3949042078,525686.3949042078,-17840.903999762075,-17840.903999762075,-17840.903999762075,-17840.903999762075,-17840.903999762075,-17840.903999762075,0.0,0.0,0.0,507845.4909044457
2015-05-08,525786.1958590304,88235.18201927733,929275.5049332351,525786.1958590304,525786.1958590304,-5766.902210343027,-5766.902210343027,-5766.902210343027,-5766.902210343027,-5766.902210343027,-5766.902210343027,0.0,0.0,0.0,520019.2936486873
2015-05-10,525985.7977686755,-57573.84700091792,812738.0964279847,525985.7977686755,525985.7977686755,-129139.28175828299,-129139.28175828299,-129139.28175828299,-129139.28175828299,-129139.28175828299,-129139.28175828299,0.0,0.0,0.0,396846.5160103925
2015-05-11,526085.5987234979,119660.16357548536,978752.0304662134,526085.5987234979,526085.5987234979,-15568.900185199233,-15568.900185199233,-15568.900185199233,-15568.900185199233,-15568.900185199233,-15568.900185199233,0.0,0.0,0.0,510516.6985382987
2015-05-12,526185.3996783205,124246.92508690903,958982.058188107,526185.3996783205,526185.3996783205,-878.1984087133388,-878.1984087133388,-878.1984087133388,-878.1984087133388,-878.1984087133388,-878.1984087133388,0.0,0.0,0.0,525307.2012696072
2015-05-13,526285.2006331431,80082.96461986472,931586.3628710101,526285.2006331431,526285.2006331431,-17854.214930842834,-17854.214930842834,-17854.214930842834,-17854.214930842834,-17854.214930842834,-17854.214930842834,0.0,0.0,0.0,508430.9857023002
2015-05-14,526385.0015879656,68748.05495724834,916387.0302640555,526385.0015879656,526385.0015879656,-17840.904000133087,-17840.904000133087,-17840.904000133087,-17840.904000133087,-17840.904000133087,-17840.904000133087,0.0,0.0,0.0,508544.09758783254
2015-05-15,526484.8025427881,94598.05586118546,938566.1049976958,526484.8025427881,526484.8025427881,-5766.902210312985,-5766.902210312985,-5766.902210312985,-5766.902210312985,-5766.902210312985,-5766.902210312985,0.0,0.0,0.0,520717.9003324751
2015-05-16,526584.6034976108,298930.0242053144,1123975.5400291556,526584.6034976108,526584.6034976108,187048.40149343622,187048.40149343622,187048.40149343622,187048.40149343622,187048.40149343622,187048.40149343622,0.0,0.0,0.0,713633.004991047
2015-05-17,526684.4044524332,-22195.315302749255,825197.1827929739,526684.4044524332,526684.4044524332,-129139.28175776916,-129139.28175776916,-129139.28175776916,-129139.28175776916,-129139.28175776916,-129139.28175776916,0.0,0.0,0.0,397545.12269466405
2015-05-18,526784.2054072558,78826.97333808393,931862.3966522098,526781.3428716447,526787.0199697692,-15568.90018523124,-15568.90018523124,-15568.90018523124,-15568.90018523124,-15568.90018523124,-15568.90018523124,0.0,0.0,0.0,511215.30522202456
2015-05-19,526884.0063620784,80777.67981029925,952501.8632213676,526873.759813053,526891.5580725229,-878.198408540551,-878.198408540551,-878.198408540551,-878.198408540551,-878.198408540551,-878.198408540551,0.0,0.0,0.0,526005.8079535378
2015-05-20,526983.8073169009,77745.83150072666,937908.408516769,526964.6500481024,526999.5389362897,-17854.214931667157,-17854.214931667157,-17854.214931667157,-17854.214931667157,-17854.214931667157,-17854.214931667157,0.0,0.0,0.0,509129.5923852338
2015-05-21,527083.6082717234,65038.66470875407,972832.6945955146,527050.5407670584,527110.3110678343,-17840.903999548995,-17840.903999548995,-17840.903999548995,-17840.903999548995,-17840.903999548995,-17840.903999548995,0.0,0.0,0.0,509242.7042721744
2015-05-22,527183.4092265461,113941.90500024322,967536.0762161865,527135.6875245563,527222.1077674013,-5766.902210240331,-5766.902210240331,-5766.902210240331,-5766.902210240331,-5766.902210240331,-5766.902210240331,0.0,0.0,0.0,521416.50701630575
2015-05-23,527283.2101813685,260286.66354366508,1121369.082947589,527220.8217077514,527334.6837026651,187048.4014933874,187048.4014933874,187048.4014933874,187048.4014933874,187048.4014933874,187048.4014933874,0.0,0.0,0.0,714331.6116747559
2015-05-24,527383.0111361911,-44890.12352862025,817023.2028320286,527308.3919638414,527450.4865277219,-129139.2817578301,-129139.2817578301,-129139.2817578301,-129139.2817578301,-129139.2817578301,-129139.2817578301,0.0,0.0,0.0,398243.72937836096
2015-05-25,527482.8120910136,80163.1008090932,956459.5078159812,527388.2674363167,527563.1832263831,-15568.90018483903,-15568.90018483903,-15568.90018483903,-15568.90018483903,-15568.90018483903,-15568.90018483903,0.0,0.0,0.0,511913.9119061746
2015-05-26,527582.6130458362,74913.99757836538,962472.6308837853,527465.4695730391,527676.7972868005,-878.1984083677526,-878.1984083677526,-878.1984083677526,-878.1984083677526,-878.1984083677526,-878.1984083677526,0.0,0.0,0.0,526704.4146374685
2015-05-27,527682.4140006588,54765.011783040725,944043.2321038608,527545.0035812843,527793.2218992348,-17854.214931063107,-17854.214931063107,-17854.214931063107,-17854.214931063107,-17854.214931063107,-17854.214931063107,0.0,0.0,0.0,509828.19906959566
2015-05-28,527782.2149554814,59686.084790994166,909890.4638479655,527628.3535457471,527910.8735112355,-17840.903999920014,-17840.903999920014,-17840.903999920014,-17840.903999920014,-17840.903999920014,-17840.903999920014,0.0,0.0,0.0,509941.31095556135
2015-05-29,527882.0159103038,83634.5833150017,998204.5545236539,527713.0453131268,528026.6611627578,-5766.902210210289,-5766.902210210289,-5766.902210210289,-5766.902210210289,-5766.902210210289,-5766.902210210289,0.0,0.0,0.0,522115.1137000935
2015-05-30,527981.8168651265,300939.1556833441,1186022.9163839659,527798.9283547445,528146.0809532927,187048.40149333855,187048.40149333855,187048.40149333855,187048.40149333855,187048.40149333855,187048.40149333855,0.0,0.0,0.0,715030.218358465
2015-05-31,528081.6178199489,-44953.180561911155,826740.8078131172,527880.5597783718,528264.783353826,-129139.28175789106,-129139.28175789106,-129139.28175789106,-129139.28175789106,-129139.28175789106,-129139.28175789106,0.0,0.0,0.0,398942.3360620579
2015-06-01,528181.4187747715,59213.66549811222,925183.3051279411,527960.5114244019,528383.7890063986,-15568.900185473063,-15568.900185473063,-15568.900185473063,-15568.900185473063,-15568.900185473063,-15568.900185473063,0.0,0.0,0.0,512612.5185892984
2015-06-02,528281.2197295941,94126.05036970925,928639.4940551091,528036.4705616648,528500.4339249661,-878.1984088848785,-878.1984088848785,-878.1984088848785,-878.1984088848785,-878.1984088848785,-878.1984088848785,0.0,0.0,0.0,527403.0213207091
2015-06-03,528381.0206844166,41855.84307585476,930609.7019796004,528115.2845450626,528622.5139587778,-17854.21493167825,-17854.21493167825,-17854.21493167825,-17854.21493167825,-17854.21493167825,-17854.21493167825,0.0,0.0,0.0,510526.8057527384
2015-06-04,528480.8216392392,58144.21411119364,935376.3558968415,528195.3978356816,528741.118232959,-17840.903999766324,-17840.903999766324,-17840.903999766324,-17840.903999766324,-17840.903999766324,-17840.903999766324,0.0,0.0,0.0,510639.9176394729
2015-06-05,528580.6225940617,85560.3915975678,947200.5256136631,528269.0476263833,528863.117742732,-5766.902209844326,-5766.902209844326,-5766.902209844326,-5766.902209844326,-5766.902209844326,-5766.902209844326,0.0,0.0,0.0,522813.72038421733
2015-06-06,528680.4235488843,288553.8446963513,1128918.827092133,528344.9753458895,528983.3947514566,187048.4014932897,187048.4014932897,187048.4014932897,187048.4014932897,187048.4014932897,187048.4014932897,0.0,0.0,0.0,715728.8250421741
2015-06-07,528780.2245037068,-14825.180411589336,834455.7310598089,528408.5679179594,529112.5534005563,-129139.28175766459,-129139.28175766459,-129139.28175766459,-129139.28175766459,-129139.28175766459,-129139.28175766459,0.0,0.0,0.0,399640.9427460422
2015-06-08,528880.0254585294,74757.24183884563,942035.4360028366,528483.3622888112,529236.1314401812,-15568.900185080833,-15568.900185080833,-15568.900185080833,-15568.900185080833,-15568.900185080833,-15568.900185080833,0.0,0.0,0.0,513311.12527344853
2015-06-09,528979.8264133519,90565.22408138604,966656.9972106357,528560.5246339452,529370.1342427625,-878.1984087120853,-878.1984087120853,-878.1984087120853,-878.1984087120853,-878.1984087120853,-878.1984087120853,0.0,0.0,0.0,528101.6280046399
2015-06-10,529079.6273681745,59091.76541793225,952821.8381407288,528640.1192744212,529495.2182822134,-17854.21493128339,-17854.21493128339,-17854.21493128339,-17854.21493128339,-17854.21493128339,-17854.21493128339,0.0,0.0,0.0,511225.4124368911
2015-06-11,529179.4283229971,74763.22475836973,918111.1978185852,528709.5237027386,529619.2780317954,-17840.90399961263,-17840.90399961263,-17840.90399961263,-17840.90399961263,-17840.90399961263,-17840.90399961263,0.0,0.0,0.0,511338.52432338445
2015-06-12,529279.2292778196,108052.9413586919,961639.6434235395,528768.9148529264,529744.8586174864,-5766.902210443493,-5766.902210443493,-5766.902210443493,-5766.902210443493,-5766.902210443493,-5766.902210443493,0.0,0.0,0.0,523512.3270673761
2015-06-13,529379.0302326421,283153.86831436894,1131414.5757160643,528840.0078123308,529871.7465220426,187048.40149361084,187048.40149361084,187048.40149361084,187048.40149361084,187048.40149361084,187048.40149361084,0.0,0.0,0.0,716427.4317262529
2015-06-14,529478.8311874648,-11448.111548926463,863398.976429982,528917.2221716157,529999.1931575682,-129139.28175791628,-129139.28175791628,-129139.28175791628,-129139.28175791628,-129139.28175791628,-129139.28175791628,0.0,0.0,0.0,400339.5494295485
2015-06-15,529578.6321422872,86094.31540797565,963586.102081743,528985.434474059,530123.6472167437,-15568.90018511286,-15568.90018511286,-15568.90018511286,-15568.90018511286,-15568.90018511286,-15568.90018511286,0.0,0.0,0.0,514009.7319571744
2015-06-16,529678.4330971098,75024.15544325889,971475.7265263972,529045.0553855634,530254.4601870234,-878.1984091130307,-878.1984091130307,-878.1984091130307,-878.1984091130307,-878.1984091130307,-878.1984091130307,0.0,0.0,0.0,528800.2346879968
2015-06-17,529778.2340519323,66601.4998552001,930848.0198578134,529113.5731564624,530381.7274480154,-17854.21493128893,-17854.21493128893,-17854.21493128893,-17854.21493128893,-17854.21493128893,-17854.21493128893,0.0,0.0,0.0,511924.01912064344
2015-06-18,529878.0350067549,57185.3456226034,910272.6321689843,529172.3365185421,530508.6766637673,-17840.90399955325,-17840.90399955325,-17840.90399955325,-17840.90399955325,-17840.90399955325,-17840.90399955325,0.0,0.0,0.0,512037.1310072017
2015-06-19,529977.8359615774,112671.9064998894,932966.4751228241,529245.0228971469,530637.4429741537,-5766.90221007754,-5766.90221007754,-5766.90221007754,-5766.90221007754,-5766.90221007754,-5766.90221007754,0.0,0.0,0.0,524210.9337514998
2015-06-20,530077.6369164,312675.08219221566,1148709.0712572313,529305.8695476431,530768.4747234761,187048.40149356204,187048.40149356204,187048.40149356204,187048.40149356204,187048.40149356204,187048.40149356204,0.0,0.0,0.0,717126.0384099621
2015-06-21,530177.4378712225,-23065.513792793896,825715.0844942747,529373.9089790576,530891.904177111,-129139.28175816796,-129139.28175816796,-129139.28175816796,-129139.28175816796,-129139.28175816796,-129139.28175816796,0.0,0.0,0.0,401038.15611305455
2015-06-22,530277.2388260451,108429.5366379731,946783.9207938504,529430.193538127,531022.0716402484,-15568.900185144867,-15568.900185144867,-15568.900185144867,-15568.900185144867,-15568.900185144867,-15568.900185144867,0.0,0.0,0.0,514708.3386409002
2015-06-23,530377.0397808676,127566.6758954491,969321.3911589303,529490.0376985003,531152.5254092272,-878.1984084826635,-878.1984084826635,-878.1984084826635,-878.1984084826635,-878.1984084826635,-878.1984084826635,0.0,0.0,0.0,529498.8413723849
2015-06-24,530476.8407356902,83289.13006392962,980055.6327328001,529563.21693775,531287.2006474561,-17854.21493150367,-17854.21493150367,-17854.21493150367,-17854.21493150367,-17854.21493150367,-17854.21493150367,0.0,0.0,0.0,512622.6258041865
2015-06-25,530576.6416905127,103665.81815569135,948757.3935652517,529637.2781780545,531419.5071216908,-17840.90399992426,-17840.90399992426,-17840.90399992426,-17840.90399992426,-17840.90399992426,-17840.90399992426,0.0,0.0,0.0,512735.7376905884
2015-06-26,530676.4426453353,91181.16288201662,951046.3803999653,529711.6004659707,531558.0078314439,-5766.902210047487,-5766.902210047487,-5766.902210047487,-5766.902210047487,-5766.902210047487,-5766.902210047487,0.0,0.0,0.0,524909.5404352879
2015-06-27,530776.2436001578,305249.87393828796,1142156.7417287375,529788.8146280808,531682.4611427162,187048.4014934326,187048.4014934326,187048.4014934326,187048.4014934326,187048.4014934326,187048.4014934326,0.0,0.0,0.0,717824.6450935904
2015-06-28,530876.0445549804,-65253.34160549001,834406.0290235773,529867.6820273891,531821.9221717129,-129139.28175794153,-129139.28175794153,-129139.28175794153,-129139.28175794153,-129139.28175794153,-129139.28175794153,0.0,0.0,0.0,401736.7627970388
2015-06-29,530975.8455098029,74915.38909696476,930196.7294568584,529945.9713719793,531962.3506067429,-15568.900185354663,-15568.900185354663,-15568.900185354663,-15568.900185354663,-15568.900185354663,-15568.900185354663,0.0,0.0,0.0,515406.9453244483
2015-06-30,531075.6464646255,106549.49707404224,960146.6464872225,530010.5349074551,532110.8640124525,-878.1984084260348,-878.1984084260348,-878.1984084260348,-878.1984084260348,-878.1984084260348,-878.1984084260348,0.0,0.0,0.0,530197.4480561995
2015-07-01,531175.447419448,62966.38792156641,946208.7214904437,530076.2631368844,532237.738769024,-17854.2149317184,-17854.2149317184,-17854.2149317184,-17854.2149317184,-17854.2149317184,-17854.2149317184,0.0,0.0,0.0,513321.23248772963
2015-07-02,531275.2483742706,102561.53207689685,1001845.5831893045,530138.5463635126,532373.5285945914,-17840.90400029528,-17840.90400029528,-17840.90400029528,-17840.90400029528,-17840.90400029528,-17840.90400029528,0.0,0.0,0.0,513434.34437397536
2015-07-03,531375.0493290932,98888.07409705347,962404.8561597647,530203.7924512032,532505.6950374111,-5766.902210017455,-5766.902210017455,-5766.902210017455,-5766.902210017455,-5766.902210017455,-5766.902210017455,0.0,0.0,0.0,525608.1471190758
2015-07-04,531474.8502839156,308260.9858277145,1124874.8897204404,530272.9042727815,532642.7631500582,187048.40149364932,187048.40149364932,187048.40149364932,187048.40149364932,187048.40149364932,187048.40149364932,0.0,0.0,0.0,718523.251777565
2015-07-05,531574.6512387382,-21003.349247589285,847688.819418128,530339.9090711792,532773.9188205135,-129139.28175800247,-129139.28175800247,-129139.28175800247,-129139.28175800247,-129139.28175800247,-129139.28175800247,0.0,0.0,0.0,402435.36948073574
2015-07-06,531674.4521935608,95175.54516095895,966460.8974332124,530438.6465894689,532918.2382627287,-15568.900184962435,-15568.900184962435,-15568.900184962435,-15568.900184962435,-15568.900184962435,-15568.900184962435,0.0,0.0,0.0,516105.55200859834
2015-07-07,531774.2531483833,99341.8161764789,970587.508971658,530506.8515953638,533057.0714816644,-878.198408253247,-878.198408253247,-878.198408253247,-878.198408253247,-878.198408253247,-878.198408253247,0.0,0.0,0.0,530896.0547401301
2015-07-08,531874.0541032059,110716.14730556027,939709.119020125,530579.3731274194,533185.0369935246,-17854.21493132355,-17854.21493132355,-17854.21493132355,-17854.21493132355,-17854.21493132355,-17854.21493132355,0.0,0.0,0.0,514019.83917188237
2015-07-09,531973.8550580285,77042.20692612015,947224.5829607582,530651.3746876548,533329.3676191715,-17840.9040002359,-17840.9040002359,-17840.9040002359,-17840.9040002359,-17840.9040002359,-17840.9040002359,0.0,0.0,0.0,514132.9510577926
2015-07-10,532073.6560128509,75712.28819900144,953218.1612125566,530714.6240502839,533461.6321744814,-5766.902210280712,-5766.902210280712,-5766.902210280712,-5766.902210280712,-5766.902210280712,-5766.902210280712,0.0,0.0,0.0,526306.7538025702
2015-07-11,532173.4569676736,271233.0550302281,1165709.4537751856,530779.7197485015,533601.7669585583,187048.40149351992,187048.40149351992,187048.40149351992,187048.40149351992,187048.40149351992,187048.40149351992,0.0,0.0,0.0,719221.8584611935
2015-07-12,532273.2579224961,-23695.098929477354,842382.1236271003,530822.8925394021,533744.8127625274,-129139.28175806343,-129139.28175806343,-129139.28175806343,-129139.28175806343,-129139.28175806343,-129139.28175806343,0.0,0.0,0.0,403133.97616443265
2015-07-13,532373.0588773186,91554.43497566566,951798.4944132533,530879.4368623494,533876.2840500072,-15568.900184570215,-15568.900184570215,-15568.900184570215,-15568.900184570215,-15568.900184570215,-15568.900184570215,0.0,0.0,0.0,516804.1586927484
2015-07-14,532472.8598321412,94983.16235283331,937066.9047939567,530935.1857775889,534010.3590672312,-878.1984087703622,-878.1984087703622,-878.1984087703622,-878.1984087703622,-878.1984087703622,-878.1984087703622,0.0,0.0,0.0,531594.6614233708
2015-07-15,532572.6607869638,56179.89624990405,926188.438938521,531016.4596017962,534138.4088349523,-17854.214931938684,-17854.214931938684,-17854.214931938684,-17854.214931938684,-17854.214931938684,-17854.214931938684,0.0,0.0,0.0,514718.4458550251
2015-07-16,532672.4617417862,118471.24796362262,915442.6803367801,531072.6144072282,534297.5320916205,-17840.904000082195,-17840.904000082195,-17840.904000082195,-17840.904000082195,-17840.904000082195,-17840.904000082195,0.0,0.0,0.0,514831.55774170405
2015-07-17,532772.2626966089,75655.21181340706,936003.7954855645,531144.063133992,534424.1588282055,-5766.902210543959,-5766.902210543959,-5766.902210543959,-5766.902210543959,-5766.902210543959,-5766.902210543959,0.0,0.0,0.0,527005.3604860649
2015-07-18,532872.0636514314,290347.3456621328,1177198.9308028151,531206.0723357059,534555.7093360092,187048.4014934711,187048.4014934711,187048.4014934711,187048.4014934711,187048.4014934711,187048.4014934711,0.0,0.0,0.0,719920.4651449025
2015-07-19,532971.8646062539,-59506.79505063466,832806.4261127281,531261.0740914078,534694.62909523,-129139.28175831508,-129139.28175831508,-129139.28175831508,-129139.28175831508,-129139.28175831508,-129139.28175831508,0.0,0.0,0.0,403832.5828479389
2015-07-20,533071.6655610765,109668.42797591277,963627.0367043234,531307.5766094563,534821.6649850799,-15568.900184779992,-15568.900184779992,-15568.900184779992,-15568.900184779992,-15568.900184779992,-15568.900184779992,0.0,0.0,0.0,517502.7653762965
2015-07-21,533171.466515899,109858.9618878786,975963.4406245579,531371.9381721601,534966.2390979003,-878.1984085975638,-878.1984085975638,-878.1984085975638,-878.1984085975638,-878.1984085975638,-878.1984085975638,0.0,0.0,0.0,532293.2681073014
2015-07-22,533271.2674707215,78527.05664083509,949946.0179545003,531428.5205603987,535097.5269676881,-17854.214931543822,-17854.214931543822,-17854.214931543822,-17854.214931543822,-17854.214931543822,-17854.214931543822,0.0,0.0,0.0,515417.0525391777
2015-07-23,533371.0684255442,101098.36393968409,953643.6627268423,531471.124785484,535244.248779208,-17840.903999928505,-17840.903999928505,-17840.903999928505,-17840.903999928505,-17840.903999928505,-17840.903999928505,0.0,0.0,0.0,515530.1644256157
2015-07-24,533470.8693803666,85376.60879030221,988878.0615583526,531528.7996706604,535335.3804673192,-5766.902210513906,-5766.902210513906,-5766.902210513906,-5766.902210513906,-5766.902210513906,-5766.902210513906,0.0,0.0,0.0,527703.9671698527
2015-07-25,533570.6703351892,327796.5882010052,1161580.571005771,531594.6398980478,535475.2600080278,187048.40149352668,187048.40149352668,187048.40149352668,187048.40149352668,187048.40149352668,187048.40149352668,0.0,0.0,0.0,720619.0718287159
